"","lon","lat","year","month","prec","temp","etp"
"299",-46.5,-23.5,2005,11,118.89,20.476,83.9731028124455
"300",-46.5,-23.5,2005,12,176.28,20.9174193548387,94.0086920925821
"301",-46.5,-23.5,2006,1,196.25,23.0558064516129,112.679728694807
"302",-46.5,-23.5,2006,2,183.92,22.8732142857143,100.694322734294
"303",-46.5,-23.5,2006,3,181.69,22.3812903225806,101.834653447168
"304",-46.5,-23.5,2006,4,44.42,19.5243333333333,69.3383966888874
"305",-46.5,-23.5,2006,5,29.54,16.3425806451613,46.2230265885688
"306",-46.5,-23.5,2006,6,15.72,16.8616666666667,45.7865533709544
"307",-46.5,-23.5,2006,7,91.06,17.3138709677419,49.6548913558624
"308",-46.5,-23.5,2006,8,22.74,18.2154838709677,57.1238583026729
"309",-46.5,-23.5,2006,9,99.7,18.542,60.6936693983729
"310",-46.5,-23.5,2006,10,97.18,20.0222580645161,78.3903387886463
"311",-46.5,-23.5,2006,11,191.42,21.2376666666667,90.8144526248719
"312",-46.5,-23.5,2006,12,226.62,22.4006451612903,108.876481058281
"313",-46.5,-23.5,2007,1,183.82,22.5506451612903,106.969186794951
"314",-46.5,-23.5,2007,2,145.93,22.7146428571429,98.7762440215343
"315",-46.5,-23.5,2007,3,156.84,22.7374193548387,104.88521017451
"316",-46.5,-23.5,2007,4,111.83,21.073,81.1144625541668
"317",-46.5,-23.5,2007,5,66.94,17.0803225806452,50.146080852944
"318",-46.5,-23.5,2007,6,35.19,17.0053333333333,46.0124849289219
"319",-46.5,-23.5,2007,7,141.5,15.5954838709677,39.0669821226085
"320",-46.5,-23.5,2007,8,5.74,17.3735483870968,50.9712761285123
"321",-46.5,-23.5,2007,9,20.21,20.1476666666667,71.9312295567374
"322",-46.5,-23.5,2007,10,107.02,21.5129032258065,90.87745705967
"323",-46.5,-23.5,2007,11,168.43,20.681,85.1745538544936
"324",-46.5,-23.5,2007,12,156.41,22.4096774193548,108.454471829103
"325",-46.5,-23.5,2008,1,257.14,21.6561290322581,100.625890070926
"326",-46.5,-23.5,2008,2,207.37,22.0210344827586,94.6247942768503
"327",-46.5,-23.5,2008,3,154.64,21.2454838709677,93.2169513460338
"328",-46.5,-23.5,2008,4,154.93,20.1943333333333,76.7108183020532
"329",-46.5,-23.5,2008,5,96.88,16.5254838709677,49.8161165100637
"330",-46.5,-23.5,2008,6,70.15,16.3403333333333,45.1047341246308
"331",-46.5,-23.5,2008,7,16.88,15.9070967741935,43.7646634459245
"332",-46.5,-23.5,2008,8,98.82,17.9867741935484,57.9611866289861
"333",-46.5,-23.5,2008,9,82.56,17.549,56.3898630892752
"334",-46.5,-23.5,2008,10,136.39,20.3858064516129,83.7610728866336
"335",-46.5,-23.5,2008,11,123.76,20.0823333333333,82.9624894438299
"336",-46.5,-23.5,2008,12,236.13,20.6367741935484,93.7750510433248
"337",-46.5,-23.5,2009,1,270.07,22.0506451612903,102.535126144284
"338",-46.5,-23.5,2009,2,260.16,22.875,100.801236317916
"339",-46.5,-23.5,2009,3,157.06,22.0361290322581,98.6129371423994
"340",-46.5,-23.5,2009,4,90.72,19.6063333333333,70.0984849956412
"341",-46.5,-23.5,2009,5,54.55,18.2122580645161,58.43555571611
"342",-46.5,-23.5,2009,6,64.89,14.9156666666667,35.3416666430777
"343",-46.5,-23.5,2009,7,183.04,16.4254838709677,44.4949239058681
"344",-46.5,-23.5,2009,8,80.83,17.1883870967742,50.5875993163226
"345",-46.5,-23.5,2009,9,171.91,19.7026666666667,69.2544295169869
"346",-46.5,-23.5,2009,10,147.73,19.6735483870968,75.6386841085303
"347",-46.5,-23.5,2009,11,170.27,23.3486666666667,111.337200413803
"348",-46.5,-23.5,2009,12,257.52,22.0387096774194,105.263266168627
"349",-46.5,-23.5,2010,1,373.74,23.0693548387097,113.658356671173
"350",-46.5,-23.5,2010,2,256.57,23.8028571428571,110.27476539202
"351",-46.5,-23.5,2010,3,146.08,22.1390322580645,100.468884295214
"352",-46.5,-23.5,2010,4,184.19,19.4326666666667,69.8531835281764
"353",-46.5,-23.5,2010,5,52.27,17.5806451612903,55.3273603171485
"354",-46.5,-23.5,2010,6,20.56,15.4013333333333,38.9039257575148
"355",-46.5,-23.5,2010,7,127.88,16.8838709677419,48.2777892203992
"356",-46.5,-23.5,2010,8,14.36,16.0248387096774,44.6821078983882
"357",-46.5,-23.5,2010,9,134.19,18.809,63.8068192388617
"358",-46.5,-23.5,2010,10,88.64,18.4364516129032,67.0556083550126
"359",-46.5,-23.5,2010,11,152.01,20.431,84.809139587882
"360",-46.5,-23.5,2010,12,300.86,22.1129032258065,106.954115623708
"361",-46.5,-23.5,2011,1,333.82,23.4306451612903,117.323966868071
