,etp
2985,75.9783613822717
6835,49.7884957517066
118,101.264025704562
305,45.7865533709544
2605,102.823994651442
11449,89.5415125150636
4582,77.9311406506057
5281,90.3480491438597
5258,86.1516434507581
7958,101.092639455846
4640,61.6212640497038
3984,110.291534578244
2573,43.7515859922627
4954,83.7348875863056
3998,96.3356506906905
11342,90.6826228624429
12228,112.576366602694
2079,69.4386962281186
9196,42.8190497341987
3948,98.152105985409
2903,92.4576414261742
11484,99.815487982693
2640,97.3922430164183
10222,93.7485055988596
8769,83.6766075095391
4908,83.3494307021759
1837,101.241302542004
8954,87.0406348142748
2586,38.9103235407935
5473,104.288226795845
10138,106.707942573742
6474,48.1978845808379
4285,102.786652439244
5702,113.916081772985
6609,76.1168399722617
10411,58.3802221598033
2878,95.8653661260493
7502,106.854176546818
7080,93.5126595322544
2351,108.876481058281
1655,87.8558736374766
5126,86.6089161263047
6402,38.3711074093074
5552,62.3469044443144
3597,86.1698578411018
11050,86.2632841412616
10017,62.3464183301842
8015,103.043646170186
5699,111.403901232637
11023,50.2057013193184
5255,105.436720865605
8236,54.3200397903621
3937,116.408812516421
5102,95.0004106020049
5671,61.080552478459
8877,74.7591678729264
3595,54.3193150110273
6709,92.7207396852668
6802,79.5564036914817
3169,91.610036944601
11670,41.8503377479188
9774,41.2101420997201
4322,98.5733846517928
9379,49.7736310490765
6819,76.0188426342431
3993,90.3976955107053
6494,91.7878856294883
11766,43.242679912414
2188,53.426835262172
512,55.574380750705
2794,106.546656574112
8503,49.9391149316329
8307,75.8378498353896
9298,81.2960431359877
9213,95.7057052691249
9956,60.1367349638355
5571,78.0391070813462
9806,84.7420176148617
3642,38.1309781375754
634,72.6686126919297
3552,97.000045959275
11509,87.3167030069048
7001,34.1424936999445
955,44.6302671791174
3680,72.8782405881852
9351,71.6213089348328
8656,55.6204357157601
3585,91.8802266008137
7777,96.2366495943013
6793,99.193813786529
592,49.0583064736271
606,42.9084435504198
219,71.1968372689121
2472,98.2364560004364
10271,91.5287764558461
10197,83.5267764906316
9737,37.4623067908223
9805,92.0223337061977
9532,51.355658087717
11113,94.8354093652822
3069,72.4624331440406
11655,64.7644496278602
8753,36.7000571201634
10640,53.1627455753629
8911,46.9654494966982
5313,70.1422805263259
7556,70.5154356175689
10295,95.508052456709
5146,88.4856785022495
7763,95.8297233637464
8443,48.0901696737066
9173,38.0692232733887
5307,70.8356188252512
9645,100.053622844373
11888,57.9409349648808
6651,64.8012760894562
11147,110.532562829892
3633,80.9221889012372
11684,53.6900795507015
5425,94.7018132830978
11352,98.5284826030499
1002,33.9735289304993
7458,47.441081213614
388,57.1744232192976
8971,49.714750838353
10368,107.04806980998
6004,59.4830930160369
710,95.6479756446275
8212,54.7787065944295
9202,74.5791399910265
440,52.7794717203653
9462,49.3866757518491
7870,97.2701904812692
6439,51.2200741652809
2435,111.199081664712
3769,101.599699005199
11592,107.04806980998
9783,70.6367602069818
3313,88.7039778056658
12125,43.1177031540646
4306,72.0599429871032
10159,57.8980496969514
1516,54.7301795956338
4915,53.2474761606635
4963,50.4604347218776
7396,72.796701433257
2707,64.096787688328
10448,57.284986617103
7455,106.896035113503
1855,48.5735695347356
8165,40.6682082292056
4809,94.167370476996
9982,75.9386202931745
4991,95.7203185507089
8696,53.2745365809504
5450,102.401985537273
4563,76.8036351075831
7119,66.38572927298
4274,77.310331721712
8315,99.6335294299838
8860,53.53551383249
6095,121.469842440564
5856,101.974630650013
2883,70.0532689702672
5051,95.0242834830796
8032,54.5211807340332
10199,115.805120968288
10236,101.889482951324
7654,90.4640279640139
4391,103.92220084875
9237,99.0018396739844
8108,66.4207446276796
11876,52.6463105196582
8264,55.8625839124016
11028,86.6329509307769
553,83.6865746578678
5386,90.2923743979111
8699,102.81205648782
485,35.787224518051
5486,102.844907562522
9629,46.8281828383602
6557,44.183361421236
5620,53.8590213184534
7701,72.3151116186297
4651,48.804036231931
3878,108.52628761751
10374,44.2061401778396
10067,101.661509135312
5502,51.1532475639017
4627,47.6924799150184
3335,91.2059161160639
11829,86.7593216858481
3842,98.7483140123684
9558,48.3229451754579
6434,98.5901608075737
3604,52.674824966691
5510,108.52628761751
3350,87.9634905905626
2049,69.1879775967796
2089,100.89797038279
8733,86.1568057449946
1951,50.4482179576771
2143,46.3390506703982
10153,100.554409655389
2719,44.8519087122935
8504,70.8966996579486
1556,57.6161916012123
5665,111.251280411208
3682,95.735707576256
10246,84.4829236969663
2946,27.5765310349496
9328,50.1519444103125
4215,71.4725535296798
11857,89.4545075841869
3508,47.3055421573162
4657,94.5867144229653
8067,79.3131763780125
9123,73.0375083525551
2197,110.805753674071
7270,80.3694667953729
11479,49.104661333242
9617,46.5962436020639
6377,51.2680867340067
8205,82.924550709053
5478,51.3775009481633
5789,36.2485475581885
10000,50.3127898210586
3476,70.526673836465
11526,33.5801393255849
3265,90.5969815457888
2284,51.7406034553408
10549,95.4579099850525
7986,36.8581172774409
842,91.1842230474667
