,Yobs,Yest,prec,et_obs,et_est,year,month
1441,107.262644178973,97.75192562332738,140.24,107.262644178973,97.75192562332738,2016,2
1442,108.312479965364,98.32580576173189,140.39,108.312479965364,98.32580576173189,2016,3
1443,94.4113443072796,83.59469800817017,8.13,94.4113443072796,83.59469800817017,2016,4
1444,88.2948226241823,77.04049012482889,18.58,88.2948226241823,77.04049012482889,2016,5
1445,71.4281591729291,65.00714691331471,0.72,71.4281591729291,65.00714691331471,2016,6
1446,87.0243688020581,77.73172197300012,0.0,87.0243688020581,77.73172197300012,2016,7
1447,113.692625366387,101.38539337250752,16.31,113.692625366387,101.38539337250752,2016,8
1448,157.204880356956,140.31885712607107,21.26,157.204880356956,140.31885712607107,2016,9
1449,140.068200989526,125.89476134940978,138.77,140.068200989526,125.89476134940978,2016,10
1450,112.601357039523,104.86780444401569,144.34,112.601357039523,104.86780444401569,2016,11
1451,117.652420149363,106.3930788452058,160.43,117.652420149363,106.3930788452058,2016,12
1452,115.134200958867,104.42419895516299,185.45,115.134200958867,104.42419895516299,2017,1
1453,94.2362179178081,88.20133961105255,159.66,94.2362179178081,88.20133961105255,2017,2
1454,113.510363231567,101.23281809597552,122.28,113.510363231567,101.23281809597552,2017,3
1455,96.4114866324191,87.5469313353492,116.56,96.4114866324191,87.5469313353492,2017,4
1456,86.9841263800661,75.71207591396379,60.7,86.9841263800661,75.71207591396379,2017,5
1457,70.9734814620367,63.96233685404067,0.32,70.9734814620367,63.96233685404067,2017,6
1458,58.9517243001965,56.18986877194589,0.0,58.9517243001965,56.18986877194589,2017,7
1459,113.147129636007,99.94279625930845,0.01,113.147129636007,99.94279625930845,2017,8
1460,133.275089100603,121.58138689190054,16.95,133.275089100603,121.58138689190054,2017,9
1461,171.451854681372,153.07151934616326,72.62,171.451854681372,153.07151934616326,2017,10
1462,109.308997086348,101.10996255223252,254.81,109.308997086348,101.10996255223252,2017,11
1463,111.28046745173,102.41637404752383,214.84,111.28046745173,102.41637404752383,2017,12
1464,110.897809417182,99.08535156015203,208.61,110.897809417182,99.08535156015203,2018,1
1465,99.2730404696921,90.48659942519238,225.66,99.2730404696921,90.48659942519238,2018,2
1466,110.308833258522,98.02716097476791,128.33,110.308833258522,98.02716097476791,2018,3
1467,79.9199942295856,77.28955935207932,143.97,79.9199942295856,77.28955935207932,2018,4
1468,63.46707475415,59.81777602398378,12.46,63.46707475415,59.81777602398378,2018,5
1469,70.0690725266553,61.744304384384876,0.13,70.0690725266553,61.744304384384876,2018,6
1470,76.8461507118747,67.09919563702125,0.0,76.8461507118747,67.09919563702125,2018,7
1471,109.124767750224,96.3863715486833,11.24,109.124767750224,96.3863715486833,2018,8
1472,136.609363065283,123.66660259629316,32.85,136.609363065283,123.66660259629316,2018,9
1473,127.30619991756,113.99881812804884,194.86,127.30619991756,113.99881812804884,2018,10
1474,103.88846028327,96.97410437756969,236.44,103.88846028327,96.97410437756969,2018,11
1475,118.277343317876,105.2184545643099,186.81,118.277343317876,105.2184545643099,2018,12
1476,117.628612694502,105.95010310837117,111.32,117.628612694502,105.95010310837117,2019,1
1477,104.847832394049,97.00538473339506,197.49,104.847832394049,97.00538473339506,2019,2
1478,104.000337436711,96.8162166776657,172.46,104.000337436711,96.8162166776657,2019,3
1479,95.8280562850987,88.62245365950379,145.01,95.8280562850987,88.62245365950379,2019,4
1480,78.6226895088995,71.89956742046226,60.83,78.6226895088995,71.89956742046226,2019,5
1481,60.1503119099623,58.17214265146125,0.11,60.1503119099623,58.17214265146125,2019,6
1482,65.1802645206752,61.65773963833377,0.19,65.1802645206752,61.65773963833377,2019,7
1483,112.840741598153,100.25171731412226,0.16,112.840741598153,100.25171731412226,2019,8
1484,173.472289151776,154.0973600590905,14.82,173.472289151776,154.0973600590905,2019,9
1485,164.327308839237,146.07899726213063,80.56,164.327308839237,146.07899726213063,2019,10
1486,141.129618055617,126.45401978104016,145.33,141.129618055617,126.45401978104016,2019,11
1487,126.753397760571,113.68926407997557,206.23,126.753397760571,113.68926407997557,2019,12
1488,122.24095440973,109.25112179674346,260.83,122.24095440973,109.25112179674346,2020,1
1489,98.2971502420349,92.12385994635856,319.6,98.2971502420349,92.12385994635856,2020,2
1490,104.56011250722,96.21705072742874,139.92,104.56011250722,96.21705072742874,2020,3
1491,86.5816106781333,81.19014067106774,95.33,86.5816106781333,81.19014067106774,2020,4
1492,57.7269026112855,58.90241907521073,9.98,57.7269026112855,58.90241907521073,2020,5
1493,64.4742791086055,60.25517028278754,1.25,64.4742791086055,60.25517028278754,2020,6
1494,73.7514773876803,66.21350267364555,0.29,73.7514773876803,66.21350267364555,2020,7
1495,98.9165560034592,89.99117821311124,0.43,98.9165560034592,89.99117821311124,2020,8
1496,159.544310513693,142.01720729296832,6.53,159.544310513693,142.01720729296832,2020,9
1497,165.953452318487,148.08021269386904,112.16,165.953452318487,148.08021269386904,2020,10
1498,131.498667261311,119.10734986564182,91.51,131.498667261311,119.10734986564182,2020,11
1499,141.06112606987,125.63952673810152,149.84,141.06112606987,125.63952673810152,2020,12
1500,137.148199247048,119.7892907683525,107.76,137.148199247048,119.7892907683525,2021,1
1501,106.045871381032,97.08051767274797,245.97,106.045871381032,97.08051767274797,2021,2
1502,100.868647010828,92.77112539123125,94.46,100.868647010828,92.77112539123125,2021,3
1503,89.3432582920015,81.01447434998511,44.28,89.3432582920015,81.01447434998511,2021,4
1504,88.7155967628679,76.5963307452013,6.15,88.7155967628679,76.5963307452013,2021,5
1505,75.5574093727878,69.5516696614638,9.4,75.5574093727878,69.5516696614638,2021,6
1506,65.4770746081217,61.51989160560631,0.46,65.4770746081217,61.51989160560631,2021,7
1507,110.22659833946,98.81168501985591,2.89,110.22659833946,98.81168501985591,2021,8
1508,177.349104351786,157.80240301023133,48.49,177.349104351786,157.80240301023133,2021,9
1509,145.12780033723,129.9432921092223,132.4,145.12780033723,129.9432921092223,2021,10
1510,108.093553615702,100.82364610280361,210.83,108.093553615702,100.82364610280361,2021,11
1511,116.628375496367,106.34055176594204,205.61,116.628375496367,106.34055176594204,2021,12
1512,123.133167532055,109.1110691236062,79.1,123.133167532055,109.1110691236062,2015,1
1513,91.6469064972075,85.68758195252438,231.47,91.6469064972075,85.68758195252438,2015,2
1514,90.795667892172,86.31559196174769,185.45,90.795667892172,86.31559196174769,2015,3
1515,88.639077023364,82.23928778621976,141.15,88.639077023364,82.23928778621976,2015,4
1516,64.6668148887125,62.9028183612094,33.88,64.6668148887125,62.9028183612094,2015,5
1517,59.0887046251206,56.30076688806974,0.31,59.0887046251206,56.30076688806974,2015,6
1518,73.003247287324,66.66454543347938,1.99,73.003247287324,66.66454543347938,2015,7
1519,99.0009954860713,89.47990670487285,10.25,99.0009954860713,89.47990670487285,2015,8
1520,144.959891966554,130.53671895455676,40.09,144.959891966554,130.53671895455676,2015,9
1521,190.396180580603,168.23513512160366,76.66,190.396180580603,168.23513512160366,2015,10
1522,126.198661778449,113.14480347467196,231.84,126.198661778449,113.14480347467196,2015,11
1523,124.686310829781,109.78496865654591,165.91,124.686310829781,109.78496865654591,2015,12
1524,99.9644873560736,92.72745086104172,420.8,99.9644873560736,92.72745086104172,2016,1
1525,100.571109335128,91.68505209766391,146.09,100.571109335128,91.68505209766391,2016,2
1526,103.474099602261,94.1324460915592,141.47,103.474099602261,94.1324460915592,2016,3
1527,86.9907532820459,78.5177012227867,18.93,86.9907532820459,78.5177012227867,2016,4
1528,81.1191772306164,71.58977515536904,22.59,81.1191772306164,71.58977515536904,2016,5
1529,69.8694660216394,62.98896757057752,0.06,69.8694660216394,62.98896757057752,2016,6
1530,84.8778274397862,74.02841198799787,0.0,84.8778274397862,74.02841198799787,2016,7
1531,110.266078948381,98.39338337040925,19.59,110.266078948381,98.39338337040925,2016,8
