"","lon","lat","year","month","prec","temp","etp"
"261",-49.75,-18.5,2002,9,58.76,25.6696666666667,117.698325110505
"262",-49.75,-18.5,2002,10,44.81,31.3806451612903,254.93834864922
"263",-49.75,-18.5,2002,11,139.29,27.1583333333333,155.994501100491
"264",-49.75,-18.5,2002,12,190.71,26.3312903225806,148.781038565612
"265",-49.75,-18.5,2003,1,369.51,25.3470967741935,129.319770985738
"266",-49.75,-18.5,2003,2,134.33,25.2271428571429,116.469607321299
"267",-49.75,-18.5,2003,3,225.99,24.7177419354839,116.833243260701
"268",-49.75,-18.5,2003,4,83.95,23.8463333333333,96.4521260807124
"269",-49.75,-18.5,2003,5,22.09,20.2954838709677,57.3405426518877
"270",-49.75,-18.5,2003,6,4.38,21.8206666666667,67.5186212899774
"271",-49.75,-18.5,2003,7,0.26,22.0009677419355,71.1631565422323
"272",-49.75,-18.5,2003,8,15.09,23.7316129032258,92.5302909710931
"273",-49.75,-18.5,2003,9,20.75,27.879,155.29483091669
"274",-49.75,-18.5,2003,10,80.18,27.9735483870968,169.650438481586
"275",-49.75,-18.5,2003,11,183.2,26.5206666666667,144.626593403206
"276",-49.75,-18.5,2003,12,231.32,25.9635483870968,143.562633812704
"277",-49.75,-18.5,2004,1,250.19,25.1064516129032,125.286419368307
"278",-49.75,-18.5,2004,2,269.51,24.8124137931034,110.327311267984
"279",-49.75,-18.5,2004,3,113.45,24.5516129032258,114.135919401553
"280",-49.75,-18.5,2004,4,145.46,24.254,101.520466330526
"281",-49.75,-18.5,2004,5,31.5,21.85,72.0566565707619
"282",-49.75,-18.5,2004,6,5.08,21.2343333333333,61.6236236282313
"283",-49.75,-18.5,2004,7,16.36,21.5783870967742,66.6033846588484
"284",-49.75,-18.5,2004,8,2.03,24.5077419354839,102.216283356183
"285",-49.75,-18.5,2004,9,1.59,28.8263333333333,172.850951806302
"286",-49.75,-18.5,2004,10,125.19,27.3651612903226,158.327796729872
"287",-49.75,-18.5,2004,11,140.95,26.617,146.25745306647
"288",-49.75,-18.5,2004,12,202.97,25.6270967741936,137.617649675141
"289",-49.75,-18.5,2005,1,217.66,25.1974193548387,123.498110555169
"290",-49.75,-18.5,2005,2,31.14,26.1064285714286,127.929597145923
"291",-49.75,-18.5,2005,3,163.29,26.4190322580645,142.735327559792
"292",-49.75,-18.5,2005,4,20.67,26.4743333333333,132.957776473915
"293",-49.75,-18.5,2005,5,30.76,24.2896774193548,97.0948534852925
"294",-49.75,-18.5,2005,6,18.61,23.2266666666667,77.6690840176798
"295",-49.75,-18.5,2005,7,2.12,23.0312903225806,77.4210695424946
"296",-49.75,-18.5,2005,8,3.58,25.8041935483871,118.317985622321
"297",-49.75,-18.5,2005,9,47.71,28.154,162.328087932286
"298",-49.75,-18.5,2005,10,75.96,29.74,212.836713694487
"299",-49.75,-18.5,2005,11,185.02,27.1073333333333,154.884343156379
"300",-49.75,-18.5,2005,12,207.28,24.6470967741935,117.561882362784
"301",-49.75,-18.5,2006,1,126.92,25.341935483871,129.094307036858
"302",-49.75,-18.5,2006,2,174.39,26.0807142857143,129.3042390433
"303",-49.75,-18.5,2006,3,173.02,25.2174193548387,124.309305724889
"304",-49.75,-18.5,2006,4,81.51,24.0716666666667,99.1568668056792
"305",-49.75,-18.5,2006,5,17.3,21.0154838709677,63.7242492309477
"306",-49.75,-18.5,2006,6,0.25,22.7246666666667,76.5169178589503
"307",-49.75,-18.5,2006,7,3.63,23.6048387096774,88.6615899758888
"308",-49.75,-18.5,2006,8,14.85,25.9248387096774,122.249681486966
"309",-49.75,-18.5,2006,9,81.58,25.671,119.561356472964
"310",-49.75,-18.5,2006,10,153.75,25.7267741935484,130.118482963006
"311",-49.75,-18.5,2006,11,187.27,25.6413333333333,129.899655359096
"312",-49.75,-18.5,2006,12,270.29,25.4722580645161,135.019774295704
"313",-49.75,-18.5,2007,1,268.59,25.2467741935484,125.651944574365
"314",-49.75,-18.5,2007,2,164.06,24.9757142857143,110.742582149709
"315",-49.75,-18.5,2007,3,120.07,24.9222580645161,117.623622279506
"316",-49.75,-18.5,2007,4,26.34,25.6113333333333,119.309125227767
"317",-49.75,-18.5,2007,5,23.08,23.0748387096774,82.8496932920778
"318",-49.75,-18.5,2007,6,13.84,22.4903333333333,71.1272925692165
"319",-49.75,-18.5,2007,7,21.05,22.5438709677419,73.6349003632923
"320",-49.75,-18.5,2007,8,4.12,24.111935483871,94.6989537226084
"321",-49.75,-18.5,2007,9,2.12,28.6576666666667,171.721529705108
"322",-49.75,-18.5,2007,10,93.25,29.3412903225806,201.059472834793
"323",-49.75,-18.5,2007,11,60.02,27.673,166.304912804285
"324",-49.75,-18.5,2007,12,176.98,26.3858064516129,150.183012201161
"325",-49.75,-18.5,2008,1,278.97,25.2416129032258,126.909357519305
"326",-49.75,-18.5,2008,2,238.92,24.78,109.279132564382
"327",-49.75,-18.5,2008,3,158.2,24.4758064516129,112.322763834883
"328",-49.75,-18.5,2008,4,118.5,24.1883333333333,99.9535794140995
"329",-49.75,-18.5,2008,5,25.03,21.3258064516129,65.7089376942587
"330",-49.75,-18.5,2008,6,0.27,22.3823333333333,71.9997257777258
"331",-49.75,-18.5,2008,7,2.7,22.1374193548387,71.3457212621402
"332",-49.75,-18.5,2008,8,7.38,25.781935483871,119.758006560047
"333",-49.75,-18.5,2008,9,13.92,27.0663333333333,141.494684364054
"334",-49.75,-18.5,2008,10,97.68,28.3125806451613,176.984074137827
"335",-49.75,-18.5,2008,11,110.46,27.2706666666667,158.10739434723
"336",-49.75,-18.5,2008,12,226.64,26.1232258064516,145.978443147612
"337",-49.75,-18.5,2009,1,205.36,25.3445161290323,128.219849889366
"338",-49.75,-18.5,2009,2,174.32,25.3625,117.496250593543
"339",-49.75,-18.5,2009,3,103.36,25.148064516129,122.244427224125
"340",-49.75,-18.5,2009,4,42.37,24.053,97.6319523847828
"341",-49.75,-18.5,2009,5,29.24,23.73,92.3856163671845
"342",-49.75,-18.5,2009,6,12.89,22.243,69.9350173331141
"343",-49.75,-18.5,2009,7,6.54,24.2170967741935,95.0041846226163
"344",-49.75,-18.5,2009,8,16.04,25.641935483871,117.378364395543
"345",-49.75,-18.5,2009,9,121.86,27.2976666666667,145.519113855976
"346",-49.75,-18.5,2009,10,85.74,27.0654838709677,152.921153971147
"347",-49.75,-18.5,2009,11,177.41,26.4453333333333,142.956719032417
"348",-49.75,-18.5,2009,12,319.51,24.6929032258065,121.101330517406
"349",-49.75,-18.5,2010,1,210.74,25.0896774193548,124.455873789496
"350",-49.75,-18.5,2010,2,158.87,25.7764285714286,124.198443283877
"351",-49.75,-18.5,2010,3,102.61,25.2445161290323,124.187117057611
"352",-49.75,-18.5,2010,4,62.1,23.752,94.2316384866497
"353",-49.75,-18.5,2010,5,7.06,22.3845161290323,76.9103172452148
"354",-49.75,-18.5,2010,6,44.94,21.7536666666667,65.6552431314407
"355",-49.75,-18.5,2010,7,26.66,23.0645161290323,81.5175046403403
"356",-49.75,-18.5,2010,8,3.52,24.1367741935484,96.699672015711
"357",-49.75,-18.5,2010,9,14.16,28.8763333333333,174.557722552069
"358",-49.75,-18.5,2010,10,103.68,27.1367741935484,154.224947012203
"359",-49.75,-18.5,2010,11,205.66,26.242,139.564741469356
"360",-49.75,-18.5,2010,12,170.18,25.6561290322581,137.683788374097
"361",-49.75,-18.5,2011,1,217.8,25.1245161290323,125.409447107489
"362",-49.75,-18.5,2011,2,144.32,25.3342857142857,117.744492862398
"363",-49.75,-18.5,2011,3,342.28,24.4345161290323,112.207576050752
"364",-49.75,-18.5,2011,4,59.73,23.8536666666667,96.0654839588738
"365",-49.75,-18.5,2011,5,1.6,21.4661290322581,67.8160442776617
"366",-49.75,-18.5,2011,6,29.81,20.7663333333333,57.1258122415834
"367",-49.75,-18.5,2011,7,0.1,22.8603225806452,79.7790767566825
"368",-49.75,-18.5,2011,8,3.56,25.1422580645161,110.731967070469
"369",-49.75,-18.5,2011,9,7,28.342,163.937705268663
"370",-49.75,-18.5,2011,10,131.42,26.9222580645161,150.317913597156
"371",-49.75,-18.5,2011,11,102.61,26.6686666666667,147.135417880658
"372",-49.75,-18.5,2011,12,170.14,26.2490322580645,148.454493442673
"373",-49.75,-18.5,2012,1,198.6,24.4641935483871,112.66658130487
"374",-49.75,-18.5,2012,2,157.01,25.2906896551724,115.376969080172
"375",-49.75,-18.5,2012,3,111.56,25.5354838709677,127.567726561699
"376",-49.75,-18.5,2012,4,59.82,25.9776666666667,125.077656093649
"377",-49.75,-18.5,2012,5,28.4,23.168064516129,83.7105689725497
"378",-49.75,-18.5,2012,6,64.22,23.114,77.7815977347112
