,etp
4971,118.122525080007
9534,121.662206704614
337,108.288221122687
12979,128.487523296145
196,116.301978640484
953,129.080313126734
12864,109.630761152691
11259,117.163438506155
6565,102.971712865982
7540,115.78384989058
7012,122.119560555041
3354,113.420058836098
9715,141.183025787308
12347,124.173727324914
11711,149.253045048763
11783,128.57670357586
6930,131.263489727157
15656,124.911744682125
5743,148.976877352057
14473,102.199118159528
8174,122.514282815339
12223,119.448389193975
9176,205.566754943113
13470,111.062939562884
4799,132.671686941769
3749,127.233969520355
9348,122.769385494034
10266,106.3504417018
11813,117.580151061969
9492,120.059813058765
5953,112.360177852372
11184,119.25404452158
8649,165.479072529545
2597,117.562350701313
12684,103.281320343511
